"sample","file_size_in_bytes","total_reads","GC_content","read_mean_lenght","total_base_pairs","read_size_std","maximum_read_size","minimum_read_size"
"mgm4623668",2782365737,19372392,0.597199302375756,99.1503862300536,1920780149,7.56089221481961,101,50
"mgm4623673",2589593192,18232071,0.598864201013608,97.5745579314604,1778986268,10.1975731135412,101,50
"mgm4623647",2261473826,15746380,0.603453749408368,99.1467119426814,1561201802,7.58309395954477,101,50
"mgm4623675",3029861524,21052128,0.606081504267961,99.4531266862903,2093699953,6.90526681932776,101,50
"mgm4623676",3287622420,22960801,0.597068708550011,98.7177294032556,2266638140,8.41040343727739,101,50
"mgm4623653",1391892464,9701804,0.605014759058981,98.9924208940935,960405065,7.89192607954607,101,50
"mgm4623658",1911787751,13315009,0.591399728032777,99.1129013130971,1319689173,7.53171989844743,101,50
"mgm4623651",2351146269,16332837,0.603390645539914,99.4827106889024,1624834898,6.83835389760958,101,50
"mgm4623674",1456494048,10188101,0.608975303090871,98.4948152751921,1003475126,8.713302554536,101,50
"mgm4623655",2890751554,20192905,0.603543361941144,98.6906765024646,1992851455,8.45801610083088,101,50
"mgm4623683",22988115,160098,0.596853415451968,99.1412822146435,15872321,7.52327013824513,101,50
"mgm4623702",1693814810,11796893,0.605640441480796,99.109631154576,1169185714,7.66270794595734,101,50
"mgm4623701",3416352273,23795793,0.601491823494766,99.0951182841438,2358046922,7.68102968617575,101,50
"mgm4623659",2775420724,19325391,0.598828180208643,99.1393503500136,1915906709,7.59492822814239,101,50
"mgm4623700",60312061,420291,0.602785813393018,99.0560468818033,41632365,7.58744194797568,101,50
"mgm4623643",341908532,2375775,0.600366016136247,99.4440959265924,236256797,6.89215268736382,101,50
"mgm4623652",1804674507,12566301,0.603735915361002,99.1406308029706,1245831008,7.61920098353673,101,50
"mgm4623664",2636264,18426,0.607302266328189,99.1322587647889,1826611,7.17627211990454,101,50
"mgm4623694",19581641,136428,0.602151230427968,99.0895490661741,13518589,7.66383919628345,101,50
"mgm4623662",49665689,345163,0.603368023010116,99.4268533996981,34318471,6.87290771015863,101,50
"mgm4623672",2158375566,15035013,0.603126976707663,99.0808520750863,1489681899,7.7372321980412,101,50
"mgm4623680",1015069073,7077330,0.596496834058264,98.9551455139156,700338220,7.97267721367752,101,50
"mgm4623648",1648271851,11678678,0.589800988377213,96.6816838344203,1129114254,11.2876851468943,101,50
"mgm4623688",10626773,74305,0.611777223353654,98.6599825045421,7330930,8.3255095879203,101,50
"mgm4623686",31684190,221348,0.609218214103849,98.7176617814482,21850957,8.19157907280027,101,50
"mgm4623667",1481642501,10303507,0.59989562976539,99.3405636546857,1023556193,7.17197931204296,101,50
"mgm4623666",2072942,14542,0.601750341423076,98.7920506120204,1436634,8.19019019631066,101,50
"mgm4623660",1434337279,10065801,0.598777496749362,98.0333270049746,986783961,9.38226483246065,101,50
"mgm4623657",2279833908,15880653,0.593406327802347,99.0894092327312,1573604524,7.69841471016852,101,50
"mgm4623640",1519082377,10558350,0.605669435156081,99.4055439533639,1049558525,6.99262173894164,101,50
"mgm4623669",2953268972,20773470,0.589905565454693,97.7030008948914,2029630358,9.98593193741885,101,50
"mgm4623645",1945129525,13702881,0.608881910900388,97.4900598640534,1335894689,10.3047348195596,101,50
"mgm4623685",26725055,187735,0.603496875394529,97.9265507230937,18384241,9.5493789889411,101,50
"mgm4623649",3749398597,26115037,0.60382411932625,99.0980168245597,2587948376,7.68253799968994,101,50
"mgm4623692",11243155,79308,0.621591077897442,97.3586397336965,7721319,10.0366643770317,101,50
"mgm4623656",1190614887,8312951,0.592876947845979,98.757549394914,820966669,8.3438918399679,101,50
"mgm4623699",4281462,30107,0.603253767052025,98.4859667187033,2965117,8.70510995742874,101,50
"mgm4623687",1235055,8605,0.608633436680181,99.4040674026729,855372,7.00492196283778,101,50
"mgm4623663",6409232,44941,0.605054670843475,98.4284506352774,4423473,8.71832792192137,101,50
"mgm4623670",1888373240,13142771,0.597568161938049,99.2092987087731,1303885094,7.4852162619992,101,50
"mgm4623679",2117608899,14849061,0.602483866174725,98.1446171579469,1457355407,9.33982150304579,101,50
"mgm4623644",4103030764,28572791,0.603194297052361,99.1249520916595,2832276539,7.6242454032619,101,50
"mgm4623639",1441384974,10151627,0.602575672808568,97.5243394975012,990030718,10.2419455835591,101,50
"mgm4623642",1974712968,13806321,0.608992252806563,98.564364250259,1360811252,8.65579731603828,101,50
"mgm4623646",2745159134,19172269,0.599991236252555,98.7174671918071,1892637836,8.39187359476297,101,50
"mgm4623661",1405946006,9866467,0.602565486181374,98.0315457397263,967225011,9.45348461742146,101,50
"mgm4623650",2614271288,18428195,0.603232610917068,97.402008444126,1794943205,10.3118853583738,101,50
"mgm4623696",1490108,11039,0.619248963955354,90.5184346408189,999233,15.4249162775783,101,50
"mgm4623678",3486314855,24278777,0.603217322531119,99.1232966553464,2406592415,7.65848843360238,101,50
"mgm4544133",12596337,58479,0.612381138423695,159.669830195455,9337332,66.2664440960496,251,50
"mgm4587464",400254154,2271355,0.577710377687131,128.090330661653,290938613,45.6145431141387,251,50
"mgm4538736",53095373,213915,0.557655288027796,191.864226445083,41042636,64.9664735413007,251,50
"mgm4538740",21356912,107261,0.574888901436899,143.644847614697,15407490,68.0638544568434,251,50
"mgm4544130",14898407,70836,0.619949481927353,154.673824044271,10956475,69.4861479388064,251,50
"mgm4544126",5723524,20645,0.614697369689134,220.139791717123,4544786,56.4339736181204,251,50
"mgm4587468",325542745,914641,0.60607695113633,333.867156622106,305368590,129.068059930539,719,50
"mgm4742538",5165203411,29932822,0.646106812948178,127.812540628478,3825790028,22.2162805824931,150,50
"mgm4604932",2133110796,14350128,0.512216242292851,105.362079627443,1511959329,32.5020955126879,251,50
"mgm4538733",6973154,36468,0.651551617093664,135.857299550291,4954444,64.4507018303805,251,50
"mgm4742537",9255563427,52368906,0.585584537761057,131.91800758641,6908401739,21.1384750784558,150,50
"mgm4749373",10972901019,71587519,0.599468774787478,127.855963984448,9152891251,24.6056749683328,150,50
"mgm4587458",407142595,2280640,0.53420644291354,130.356934018521,297297238,44.2337144018302,251,50
"mgm4549533",80521999,337029,0.608489448806666,182.746730993475,61590948,66.762999126274,251,50
"mgm4532163",18143667,59225,0.571614309830127,252.004812157028,14924985,97.1073907542988,494,50
"mgm4741983",2318592885,15139323,0.500418066033088,111.201639663808,1683517541,31.1081292467197,216,50
"mgm4556407",4070959,20183,0.631922033321558,145.02274191151,2926994,68.2836333660465,251,50
"mgm4742541",3567933565,25589760,0.577720022185863,114.558424424457,2931522587,27.6122121665948,151,50
"mgm4556409",2829147,15283,0.641692249827187,128.733887325787,1967440,60.4402787234496,251,50
"mgm4587463",463832780,2496131,0.585399398005804,137.527383779137,343286366,48.1432119022658,251,50
"mgm4538734",7414428,35556,0.610878948207916,152.874310946113,5435599,68.4596208381954,251,50
"mgm4544129",2052425,9910,0.58630829735904,151.330171543895,1499682,62.9739753544508,251,50
"mgm4556399",2585956,16776,0.601071283266141,98.3093109203624,1649237,34.1531501480078,251,50
"mgm4565312",2664311,14909,0.616796994408891,122.43597826816,1825398,56.2519332464752,251,50
"mgm4530682",1606304,4169,0.582013025563515,325.650755576877,1357638,52.8249811796025,493,131
"mgm4556397",5679762,35194,0.567354005879796,105.618457691652,3717136,47.021904109408,251,50
"mgm4565311",3992713,19763,0.631653026752057,145.344937509487,2872452,68.2646517251788,251,50
"mgm4556398",3845028,24954,0.571786071960722,98.4347198845876,2456340,42.0480874368094,251,50
"mgm4533994",12309837,46962,0.578130027944567,204.475575997615,9602582,59.4150679914454,251,50
"mgm4534001",19899452,100200,0.56210671466183,143.100469061876,14338667,63.8880954392692,251,50
"mgm4530683",16960665,42674,0.568931564223523,337.756619955945,14413426,57.7147484781532,494,56
"mgm4544137",10861003,49907,0.583857001067807,161.828360750997,8076368,59.0450243674386,251,50
"mgm4587462",190051559,1122750,0.590311189516574,121.26508750835,136150377,42.1440649399624,251,50
"mgm4532159",129503206,562775,0.483845678137464,178.768020967527,100606173,96.9159540851701,494,50
"mgm4556400",2181076,14718,0.597475009517034,92.4526430221497,1360718,30.7559599125086,251,50
"mgm4604926",1716025929,11618288,0.564886757962406,104.356720800862,1212446437,34.4469052657632,251,50
"mgm4544124",26027115,101087,0.583910639861553,200.937252069999,20312144,57.3864992801425,251,50
"mgm4587459",583285973,3128135,0.522646141083703,138.164027767344,432195731,44.9309829277794,251,50
"mgm4587453",396319528,2212604,0.579343809729384,130.942745290165,289724442,43.2759443158251,251,50
"mgm4556408",2718864,15256,0.617344426886818,121.954640797063,1860540,56.054076425348,251,50
"mgm4544136",14486304,62889,0.598596800155583,174.317575410644,10962658,61.0087635672731,251,50
"mgm4532702",23453204,86882,0.571317616468255,212.137174558597,18430902,59.1607518524482,251,50
"mgm4587469",225229412,616055,0.61782426962859,343.384115054662,211543501,127.420137346618,700,50
"mgm4587461",212612091,1205104,0.596784779411107,128.29576036591,154609734,43.8777554420507,251,50
"mgm4532161",174546756,615147,0.602738763904829,230.576140337188,141838221,95.2991495585997,494,50
"mgm4534000",64133636,324040,0.467769525737338,142.449567954573,46159358,63.0903847386471,251,50
"mgm4530680",112888965,299386,0.595838785242145,318.729002024143,95423001,53.468070156016,494,50
"mgm4532160",29719281,139834,0.602353907898543,161.718280246578,22613714,91.3825600805087,494,50
"mgm4743979",2115592734,21877585,0.65783505371147,72.4333659313859,1584667120,6.67004268208407,76,50
"mgm4538739",77813930,445194,0.623342273480416,119.750764835106,53312322,53.6621852029508,251,50
"mgm4544131",2991322,15088,0.611918118350322,142.628844114528,2151984,65.7010898734928,251,50
"mgm4587467",237472001,661882,0.61274338866069,336.679559196352,222842140,129.34768679225,739,50
"mgm4556401",772044,4774,0.589871226272138,105.747591118559,504839,39.2438407488019,251,50
"mgm4749376",547856339,3510151,0.571214424101556,131.541973550426,461732190,27.6849674692698,150,50
"mgm4556406",73081709,338052,0.552625815448419,159.405127021878,53887222,57.1670660333794,251,50
"mgm4544134",2021979,8018,0.570066082272557,195.603392367174,1568348,58.0682711519989,251,50
"mgm4749374",6111116787,39441468,0.62737835230158,129.527662738111,5108761165,28.0074145638245,150,50
"mgm4556405",10670041,46164,0.586381487018123,174.061086560957,8035356,59.9480874015103,251,50
"mgm4533999",87941929,406380,0.483661298894236,160.602748658891,65265745,68.5545940428863,251,50
"mgm4549529",151403306,675028,0.583271313181596,168.389097933715,113667356,65.7255066572301,251,50
"mgm4533995",9849318,55373,0.58060157198639,122.714987448757,6795097,56.0635849954276,251,50
"mgm4532162",2865250,9639,0.584478076242547,242.919493723415,2341501,92.3952639117164,493,50
"mgm4742540",3546379334,19868643,0.659120339493553,133.682152223481,2656082958,24.4916352200123,150,50
"mgm4741982",1984530914,15101802,0.598021034094517,89.4117231175458,1350278139,26.6711851132426,216,50
"mgm4587455",454749859,2453596,0.522302732130819,137.056119670883,336280347,45.672595732556,251,50
"mgm4549530",123308554,610252,0.562361595091356,146.563912940883,89440921,60.265882378591,251,50
"mgm4556396",18682934,81054,0.555419037199514,173.494398795864,14062415,67.3843163904583,251,50
"mgm4577137",2181076,14718,0.597475009517034,92.4526430221497,1360718,30.7559599125086,251,50
"mgm4549528",24563577,119146,0.577417727994548,150.54608631427,17936964,70.392852242778,251,50
"mgm4570097",37156522,177757,0.488147947803432,152.421800547939,27094042,63.6263206677362,251,50
"mgm4570098",5938551,29666,0.571269851965926,143.567956583294,4259087,66.6594870719441,251,50
"mgm4743980",2549378550,26571669,0.643671277633443,71.4014012066762,1897254399,7.57119472307714,76,50
"mgm4544135",1655170,6785,0.553642695354068,187.528666175387,1272382,58.869204273281,251,50
"mgm4544125",20044375,80995,0.570622870719314,191.130069757392,15480580,59.0110128471755,251,50
"mgm4538738",43915532,226416,0.596909760758663,138.618017277931,31385337,62.3094823945922,251,50
"mgm4587466",226833367,636092,0.612526325039253,334.536480571993,212795979,129.27063821712,728,50
"mgm4544132",17326635,74659,0.624871753745278,176.036164427597,13142684,68.1603006768789,251,50
"mgm4533996",14013019,69876,0.597539213971454,144.982941210144,10130828,67.6977474699875,251,50
"mgm4565314",2391765,13677,0.635015153074081,118.673905096147,1623103,52.9520588602609,251,50
"mgm4538735",37012500,160469,0.540066572175945,174.641961998891,28024621,65.7977923662938,251,50
"mgm4570099",4400736,24217,0.564335183246763,125.448238840484,3037980,57.2127424927644,251,50
"mgm4544127",3479172,13311,0.593629697037134,204.573135001127,2723073,64.836809012573,251,50
"mgm4549534",52634719,242573,0.590714553844949,161.227329504933,39109397,65.0310410166039,251,50
"mgm4729903",1817030785,14475958,0.591594646054014,85.4826457772259,1237443190,20.183500534409,112,50
"mgm4556410",2417378,13832,0.635079013846706,118.567741469057,1640029,52.8967825510008,251,50
"mgm4565313",2798885,15116,0.64172846292353,128.776462026991,1946585,60.4841249179821,251,50
"mgm4549525",78782293,313548,0.566252389716238,194.85426792708,61096166,62.7473561793195,251,50
"mgm4538743",40648352,187252,0.58377986025324,161.318501271014,30207212,64.6070625719927,251,50
"mgm4549532",43314548,222912,0.596664197945191,138.964694587999,30976898,62.4024772184947,251,50
"mgm4587460",551686978,3030190,0.51796599970073,133.839740082305,405559842,44.1002809482402,251,50
"mgm4749377",5258549257,34697048,0.659029888480848,126.154188650285,4377177939,22.6901080648525,150,50
"mgm4538742",32116637,142684,0.590095143620811,169.139602197864,24133515,73.8456396909995,251,50
"mgm4533997",5311036,23416,0.522379145172157,169.815638879399,3976403,63.3831741164965,251,50
"mgm4538741",64080407,266509,0.6037828362262,184.243789140329,49102628,66.3253678702404,251,50
"mgm4587465",153570813,451146,0.505887336615438,318.60018486255,143735199,124.818917149944,694,50
"mgm4549527",37392076,161279,0.593764622467922,175.749173792,28344651,73.83991778135,251,50
"mgm4604929",982326160,6699704,0.553693713363052,102.779325773198,688591060,32.5104146361987,251,50
"mgm4538737",155651138,695923,0.582571677109214,167.769829420784,116754883,65.7258196424398,251,50
"mgm4549531",7315713,35012,0.610700519497507,153.287929852622,5366917,68.4761670234317,251,50
"mgm4742545",12715737016,71552234,0.646027228812297,132.915716314322,9510416436,24.2031512105641,150,50
"mgm4556395",18268525,73521,0.574283278959356,191.138287020035,14052678,66.465096919917,251,50
"mgm4604927",1202557841,8116034,0.551239521836755,104.322565307144,846685487,34.9549089803354,251,50
"mgm4556404",908924,3752,0.51847318692028,184.875799573561,693654,57.0612564948485,251,50
"mgm4533998",62347094,245887,0.602866676995331,197.058612289385,48454151,66.6559706899096,251,50
"mgm4556403",1230017,4845,0.547622778173283,196.277192982456,950963,55.9488989665153,251,50
"mgm4477900",267573107,1847923,0.553339212002225,100.000054114809,184792400,5.411480888928e-05,100,100
"mgm4712258",2513013706,13379699,0.550372126134237,144.337504677796,1931192367,15.7009752603633,150,50
"mgm4543023",79755504,489115,0.614749579327161,141.21120595361,69068519,42.437329967332,282,50
"mgm4690428",2876970626,15286816,0.57614659582665,144.732076058219,2212492616,15.4150991993259,150,50
"mgm4543022",52855169,360536,0.60632243729392,124.987066478798,45062337,31.2437785443358,277,50
"mgm4575391",9096483,28805,0.427991887671857,278.967922235723,8035671,93.7744504368762,1312,200
"mgm4712241",3253623633,17347495,0.463531240236242,144.069556152055,2499245905,15.6377732379219,150,50
"mgm4690541",2091020669,11478624,0.57129286782815,138.785400410363,1593065428,21.0557175883443,150,50
"mgm4667025",942366693,2873812,0.47344260345758,283.213145118748,813901335,102.270453397366,482,50
"mgm4667019",792739723,2394465,0.558177746467428,286.32140206685,685586576,103.440228308308,482,50
"mgm4667022",1086595803,3278537,0.466332754404905,286.673004147887,939868051,103.105991719261,482,50
"mgm4712263",3455586420,18327816,0.538613962217351,145.051471380987,2658476678,14.3571800715511,150,50
"mgm4667023",853583507,2514439,0.478227362333613,294.585057342811,740716157,104.033753937232,482,50
"mgm4690414",4201727224,22278787,0.574424256957973,145.12150428118,3233131083,14.2184825527919,150,50
"mgm4575396",3011740,10312,0.483148787681886,255.950833979829,2639365,68.4393584649103,1008,200
"mgm4477904",1550425153,10680268,0.642645787292436,100.000009363061,1068026900,9.36306092508449e-06,100,100
"mgm4667032",936388868,3141996,0.456306721422229,253.805046219028,797454440,101.095196979398,475,50
"mgm4575393",932996,3357,0.506143330449487,242.397378611856,813728,49.9012616082224,739,200
"mgm4667033",754358147,2242015,0.578202146293025,291.624985559865,653827592,105.51176164147,482,50
"mgm4594281",366400770,1111462,0.500599914687956,278.642636455407,309700702,116.866416444605,594,50
"mgm4575386",17679807,49017,0.470301871016795,323.056082583593,15835240,219.791234189572,5562,200
"mgm4543021",29456401,235849,0.580365430743141,103.670094000823,24450488,31.4278606781775,284,50
"mgm4575395",947751,3435,0.458105943280737,240.424163027656,825857,49.9890348064817,1133,200
"mgm4667029",1841400233,5759591,0.470091328802875,275.13974551318,1584692402,98.8244682973992,482,50
"mgm4514245",22743084,149869,0.580586150388784,130.08047694987,19495031,38.9512138378009,247,50
"mgm4690525",3484781976,18612652,0.540198542641865,143.765201810038,2675851671,16.1248538101433,150,50
"mgm4477902",1165818728,8038335,0.639591189022206,100.000012440387,803833600,1.24403872237624e-05,100,100
"mgm4477901",690498850,4756628,0.623189933459179,100.000021023296,475662900,2.10232963402565e-05,100,100
"mgm4690390",3179021838,16881900,0.566671183966262,144.837570060242,2445133374,14.9160667998605,150,50
"mgm4712236",1891550459,10090701,0.509644896931529,143.970063427704,1452758863,15.8238995372992,150,50
"mgm4667035",332848952,1039877,0.49845049606619,275.501017908849,286487172,106.55401883722,475,50
"mgm4519682",7527146,19578,0.437281014598035,326.108795586883,6384558,54.7416235154988,492,249
"mgm4575389",22457431,63936,0.646456474903961,313.804820445445,20063425,142.485866888082,2249,200
"mgm4712255",2583201695,13696045,0.553078159161764,145.116375347774,1987520407,14.3320019250433,150,50
"mgm4712251",3328200940,17702957,0.468732538508584,144.514554771838,2558334949,14.7028687306471,150,50
"mgm4575390",20284846,67278,0.615751091855309,264.740286572134,17811197,77.5192381168952,2068,200
"mgm4519683",11436403,29965,0.437982737558793,323.3443016853,9689012,54.4766354524251,492,249
"mgm4690418",3650937543,19399841,0.580641788820458,144.727796635034,2807696243,15.5326293903879,150,50
"mgm4477805",849845038,5854266,0.640873176778579,100.000017081561,585426700,1.70815606985458e-05,100,100
"mgm4690408",3262516650,17292607,0.566972012164936,145.188908184868,2510694730,14.2155616024419,150,50
"mgm4667028",998581294,2991384,0.489323369388447,289.021771193535,864575102,104.211856728927,482,50
"mgm4690391",2970776900,15721870,0.578964997824171,145.479552495982,2287210612,14.029147109369,150,50
"mgm4477803",844483057,5816632,0.542861547221563,100.00001719208,581663300,1.71920795389559e-05,100,100
"mgm4690527",2246765627,12044567,0.570999898743002,143.085825916365,1723406817,16.8375186954641,150,50
"mgm4667021",1173377956,3520163,0.493450774077752,288.539216507872,1015705074,104.423858444446,482,50
"mgm4477873",1599377429,11016269,0.638866188827979,100.000009077483,1101627000,9.07748349606404e-06,100,100
"mgm4477903",51867145,359837,0.650236356360362,100.000277903606,35983800,0.000277903606360508,100,100
"mgm4667036",758826677,2238867,0.48894111473987,294.055363270797,658350849,106.976890945166,482,50
"mgm4690540",2176399422,11652474,0.513216656830784,143.322662723813,1670063601,17.0146261749182,150,50
"mgm4519684",8224734,21137,0.43795666282244,330.685669678762,6989703,57.0127006620541,491,106
"mgm4667024",898084158,2587381,0.48965907838621,302.08721289984,781614715,104.159769819218,482,50
"mgm4477872",980482753,6753398,0.631823841594433,100.000014807361,675339900,1.48073606846485e-05,100,100
"mgm4667027",1034675667,3060673,0.465429171619888,293.187016384958,897349585,101.042769057429,482,50
"mgm4594282",247925151,736652,0.54340718979694,286.392496049695,210971605,124.593947580792,594,50
"mgm4690409",4095418999,21764360,0.571683433579563,144.70034087839,3149310311,15.0138062699724,150,50
"mgm4539732",11478259,42852,0.593697429780091,210.202440959582,9007595,38.4157835894081,294,151
"mgm4690501",2023243735,11134446,0.5107448684662,138.333887918627,1540271205,21.3164898613795,150,50
"mgm4667031",846372816,2508841,0.519618262830644,292.503639329874,733845123,104.99088223407,482,50
"mgm4712237",1946000578,10356388,0.51259001153875,144.417258507503,1495641163,14.9589094398811,150,50
"mgm4667030",1976717949,5989649,0.4295358134788,285.281232673233,1708734450,102.840891438197,482,50
"mgm4667018",1277758202,3987340,0.464003158809677,275.872293308321,1099996630,101.653148383177,482,50
"mgm4575388",12995143,44293,0.579583691306971,256.899826157632,11378864,68.4966115660439,1415,200
"mgm4690542",3185326518,16988887,0.551266534422827,144.03310322801,2446962115,16.252016902838,150,50
"mgm4514299",7313145,55437,0.586955064421217,110.593592726879,6130977,38.6874785452856,244,50
"mgm4543019",20446832,128987,0.541678307818046,136.746927984991,17638576,44.884930360414,289,50
"mgm4690393",3770649450,19956168,0.583559736889316,145.468970345409,2903003211,14.21360881487,150,50
"mgm4667026",1737774239,5322949,0.47104459477186,281.787112369478,1499938428,101.278817531919,482,50
"mgm4543020",6662685,40035,0.611584382147965,144.516997627076,5785738,46.4455109962244,303,50
"mgm4667020",1071796052,3191393,0.490124382154617,291.007027965531,928717792,102.563190730961,482,50
"mgm4537211",151368929,563860,0.608080909411293,218.899210797006,123428509,15.0062060919193,292,151
"mgm4536464",159937248,696568,0.640566806181692,184.623918985655,128603114,36.130958099891,292,150
"mgm4546394",222038523,1107157,0.643303686134573,159.08279042629,176129625,26.4160179910217,292,150
"mgm4535557",229565365,1017158,0.62782186633717,181.363460740613,184475295,37.6860829567814,292,150
"mgm4545668",185458482,942530,0.664857975745617,155.638876216142,146694310,20.5091350395933,292,150
"mgm4535543",93921342,391205,0.620633932496596,194.480701933769,76081823,42.1450339690209,292,150
"mgm4537330",163580091,820499,0.665315721826618,157.959169968519,129605341,23.9566584641221,292,150
"mgm4546393",652105654,3120154,0.65679884627941,166.508346382903,519531683,32.2282167149357,292,150
"mgm4535560",88252458,430393,0.637511862714788,162.9696231119,70140985,28.4943724274734,292,150
"mgm4545667",271257212,1334912,0.660648511859613,161.056822472193,214996685,27.4730214124838,292,150
"mgm4535546",84604303,416740,0.625221819805821,161.060514949369,67120359,28.4186202515382,292,150
"mgm4537210",176502017,772554,0.639063660976126,183.620372168159,141856653,36.0691697391556,292,150
"mgm4535549",367946877,1751562,0.623514860459266,167.328993207206,293087106,31.4675980133255,292,150
"mgm4535555",662092051,3128522,0.632094443488551,168.752914954729,527947207,32.4909118369272,292,150
"mgm4545664",563579552,2368332,0.634703996517312,191.959384495079,454623553,35.8909268826481,292,150
"mgm4536146",347218926,1310044,0.617917674466675,216.692727114509,283877007,34.7578640218759,292,150
"mgm4530393",71157344,344142,0.636245530140085,164.525291885326,56620063,30.1453398906864,292,150
"mgm4549314",124684017,528994,0.624369446265982,190.305457150743,100670445,42.1316858804533,292,150
"mgm4535541",84076935,403478,0.635498249181143,165.968568298643,66964666,31.1982849488588,292,150
"mgm4546398",285012507,1335587,0.640346803823276,170.463106484265,227668309,35.7682908206434,292,150
"mgm4535547",143550263,700473,0.637026425983018,162.696225264928,113964313,30.3328100403108,292,150
"mgm4545665",489515898,2349599,0.646461920127544,165.99858146007,390030101,32.7683175026888,292,150
"mgm4536462",83323761,374879,0.626794556970348,178.072239309217,66755543,36.3858353353052,292,150
"mgm4536828",169381902,589841,0.608746241787859,237.180813134387,139898968,13.4810022227817,292,151
"mgm4537326",34432151,167649,0.641335962487064,163.263950277067,27371038,28.7379422247615,292,150
"mgm4546396",629986307,2640579,0.633025790915136,192.483456469206,508267773,35.6738203368994,292,150
"mgm4536152",589006428,2524236,0.625660519887313,188.435706090873,475656193,42.0780705933922,292,150
"mgm4536142",432974529,2036373,0.632740238735408,169.903780397795,345987471,36.0964129563175,292,150
"mgm4545670",64306275,308622,0.657025453523481,165.790481559967,51166590,31.6445690772472,292,150
"mgm4536827",292509490,1102260,0.618844370921025,217.540079473083,239785728,38.1206672667711,292,150
"mgm4536144",116157230,412823,0.591437168260672,231.577852978153,95600664,15.4419015427802,292,151
"mgm4535553",70222077,339479,0.62316078656332,164.670044391553,55902022,31.8449001685901,292,150
"mgm4545669",351558478,1748976,0.659336237128399,159.370531671104,278735235,25.5318465432778,292,150
"mgm4546395",116360716,610943,0.634318420891822,150.000245522086,91641600,0.000245522086345984,150,150
"mgm4546390",200918621,950233,0.644409986364105,168.819420079075,160417784,34.7715763251125,292,150
"mgm4537320",65489662,317967,0.63832484300345,163.394339664179,51954008,28.6360654872837,292,150
"mgm4536141",845539593,4158830,0.632241260471403,161.50134773482,671656650,28.9762277660269,292,150
"mgm4546392",69438929,326090,0.634558580985047,169.796338434175,55368888,33.1580244505703,292,150
"mgm4536826",184626712,784527,0.637290838502482,190.37835281641,149356958,44.2871295209539,292,150
"mgm4535548",344003212,1497033,0.62365030754148,185.030836995577,276997269,38.1841436058979,292,150
"mgm4535554",191801412,973123,0.635009980196809,155.578806584574,151397315,20.9117648733373,292,150
"mgm4535544",432974529,2036373,0.632740238735408,169.903780397795,345987471,36.0964129563175,292,150
"mgm4535565",68775385,337087,0.621902796218901,161.867081791941,54563289,29.1644399989778,292,150
"mgm4535542",673525215,3117110,0.63306473520604,172.701282919114,538328896,34.5340847700612,292,150
"mgm4536143",393230500,1730908,0.61557111860106,183.017260304996,316786040,41.6076255790536,292,150
"mgm4549837",271257212,1334912,0.660648511859613,161.056822472193,214996685,27.4730214124838,292,150
"mgm4536825",196851213,833203,0.62861557327935,190.283531144271,158544809,35.8130961480735,292,150
"mgm4537851",107553663,461800,0.643249931774279,188.293655262018,86954010,44.1774379121519,292,150
"mgm4537319",49703826,242412,0.637574610998794,162.871256373447,39481947,28.1588021039362,292,150
"mgm4546659",90280024,407707,0.638014116087452,177.707652799682,72452654,39.1807929213076,292,150
"mgm4530395",456623894,2028263,0.625392537821441,180.840003983704,366791089,37.5627355516419,292,150
"mgm4535539",129505302,632851,0.626154660893385,162.69641511193,102962589,30.0885407372927,292,150
"mgm4535550",54626543,261678,0.622382171089317,166.321429390319,43522659,33.0661121888751,292,150
"mgm4535556",70456933,266142,0.61811184741562,216.550412937454,57633160,34.8758803712876,292,150
"mgm4535540",845539593,4158830,0.632241260471403,161.50134773482,671656650,28.9762277660269,292,150
"mgm4546658",44088833,217272,0.654396280927331,161.174113553518,35018622,28.4944800230584,292,150
"mgm4536145",186956758,730946,0.621612051824284,208.693316606151,152543545,39.2415021071133,292,150
"mgm4535558",441617567,2256277,0.636236943890589,154.662287476227,348960962,19.2864107064688,292,150
"mgm4537329",667445745,3157797,0.635203001434425,168.472733997784,532002694,32.3985751025153,292,150
"mgm4536477",88240014,436927,0.654349612605651,160.268587201066,70025673,27.4773705076363,292,150
"mgm4535559",227514633,1031605,0.631886107907102,177.021052631579,182615803,39.4265708451256,292,150
"mgm4537327",29144341,142199,0.632405618871456,162.781904232801,23147424,28.1168992265465,292,150
"mgm4530396",606881693,2726124,0.628240419846152,178.596166938848,486875297,37.0506737341706,292,150
"mgm4549315",357712810,1524788,0.636468209130819,188.995864343109,288178626,36.2209591211528,292,150
"mgm4546397",159069587,736808,0.639293783427669,172.672868644206,127226751,36.8975727872758,292,150
"mgm4535564",379253042,1780270,0.627443128991252,169.972071652053,302596180,33.0163042216873,292,150
"mgm4536139",239155981,1244163,0.649725753667654,151.582848067335,188593771,11.7076137472568,292,150
"mgm4530394",48065400,223333,0.620697833604986,171.666762189197,38338853,34.4003827855507,292,150
"mgm4546391",78537331,332984,0.641484261970914,190.681086778944,63493751,44.3954518497986,292,150
"mgm4537328",16640756,81572,0.643107209151626,162.015446476732,13215924,27.5559278500709,292,150
"mgm4535561",683830894,3255892,0.633865598095839,167.552744378499,545533640,34.5222610128283,292,150
"mgm4546660",328887267,1516901,0.639370970408326,173.618437854547,263361982,37.5383572568184,292,150
