"samples","life_style","biosphere","ecosystem","habitat","country","project_name","latitude","longitude","PI_lastname","seq_meth","project_id"
"mgm4709417","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",39.523056,-118.870833,"spear","illumina","mgp19115"
"mgm4709418","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709419","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709421","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709422","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",39.523056,-118.870833,"spear","illumina","mgp19115"
"mgm4709423","free-living","freshwater","freshwater","hot_spring","USA","International GeoBiology Course 2016",37.690572,-118.844438,"spear","illumina","mgp19115"
"mgm4709424","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709425","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709426","free-living","freshwater","freshwater","hot_spring","USA","International GeoBiology Course 2016",37.690572,-118.844438,"spear","illumina","mgp19115"
"mgm4709427","free-living","freshwater","freshwater","hot_spring","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709428","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709429","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709430","free-living","freshwater","freshwater","hot_spring","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709432","free-living","freshwater","freshwater","hot_spring","USA","International GeoBiology Course 2016",37.690572,-118.844438,"spear","illumina","mgp19115"
"mgm4709433","free-living","freshwater","freshwater","hot_spring","USA","International GeoBiology Course 2016",37.690572,-118.844438,"spear","illumina","mgp19115"
"mgm4709434","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709435","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709436","free-living","freshwater","freshwater","hot_spring","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709438","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709439","free-living","freshwater","freshwater","hot_spring","USA","International GeoBiology Course 2016",37.690572,-118.844438,"spear","illumina","mgp19115"
"mgm4709440","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709441","free-living","freshwater","freshwater","hot_spring","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709442","free-living","freshwater","freshwater","hot_spring","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709443","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709444","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",39.523056,-118.870833,"spear","illumina","mgp19115"
"mgm4709445","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709446","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",39.523056,-118.870833,"spear","illumina","mgp19115"
"mgm4709449","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709451","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",39.523056,-118.870833,"spear","illumina","mgp19115"
"mgm4709453","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",39.523056,-118.870833,"spear","illumina","mgp19115"
"mgm4709455","free-living","marine","saline_water","alkaline_salt_lake","USA","International GeoBiology Course 2016",37.993513,-119.023778,"spear","illumina","mgp19115"
"mgm4709457","free-living","freshwater","freshwater","hot_spring","USA","International GeoBiology Course 2016",37.690572,-118.844438,"spear","illumina","mgp19115"
"mgm4709842","free-living","freshwater","freshwater","hot_spring","USA","International GeoBiology Course 2016",37.690572,-118.844438,"spear","illumina","mgp19115"
"mgm4705359","free-living","freshwater","freshwater","lake","Switzerland","eDNAJEBV",46.25,6.28,"lefort","illumina","mgp18667"
"mgm4705360","free-living","freshwater","freshwater","lake","Switzerland","eDNAJEBV",46.25,6.28,"lefort","illumina","mgp18667"
"mgm4701410","free-living","freshwater","sediment","contaminated_sediment","India","Indian_sediments",17.7158333333333,78.3991666667,"larsson","illumina","mgp18323"
"mgm4701411","free-living","freshwater","sediment","contaminated_sediment","India","Indian_sediments",17.5713888888888,78.4897222222,"larsson","illumina","mgp18323"
"mgm4701412","free-living","freshwater","sediment","contaminated_sediment","India","Indian_sediments",17.6086111111111,78.4516666667,"larsson","illumina","mgp18323"
"mgm4701413","free-living","freshwater","sediment","contaminated_sediment","India","Indian_sediments",17.5966666666666,78.5888888889,"larsson","illumina","mgp18323"
"mgm4701414","free-living","freshwater","sediment","contaminated_sediment","India","Indian_sediments",17.6427777777777,78.3866666667,"larsson","illumina","mgp18323"
"mgm4701415","free-living","freshwater","sediment","contaminated_sediment","India","Indian_sediments",17.8791666666666,78.3758333333,"larsson","illumina","mgp18323"
"mgm4701416","free-living","freshwater","sediment","contaminated_sediment","India","Indian_sediments",17.5713888888888,78.4897222222,"larsson","illumina","mgp18323"
"mgm4701417","free-living","freshwater","sediment","contaminated_sediment","India","Indian_sediments",17.5966666666666,78.5888888889,"larsson","illumina","mgp18323"
"mgm4701418","free-living","freshwater","sediment","contaminated_sediment","India","Indian_sediments",17.6869444444444,78.4527777778,"larsson","illumina","mgp18323"
"mgm4701419","free-living","freshwater","sediment","contaminated_sediment","India","Indian_sediments",17.6869444444444,78.4527777778,"larsson","illumina","mgp18323"
"mgm4701420","free-living","freshwater","sediment","contaminated_sediment","India","Indian_sediments",17.6086111111111,78.4516666667,"larsson","illumina","mgp18323"
"mgm4701421","free-living","freshwater","sediment","contaminated_sediment","India","Indian_sediments",17.6555555555555,78.4463888889,"larsson","illumina","mgp18323"
"mgm4701423","free-living","freshwater","sediment","contaminated_sediment","India","Indian_sediments",17.6555555555555,78.4463888889,"larsson","illumina","mgp18323"
"mgm4701424","free-living","freshwater","sediment","contaminated_sediment","India","Indian_sediments",17.6869444444444,78.4527777778,"larsson","illumina","mgp18323"
"mgm4701425","free-living","freshwater","sediment","contaminated_sediment","India","Indian_sediments",17.7158333333333,78.3991666667,"larsson","illumina","mgp18323"
"mgm4701427","free-living","freshwater","sediment","contaminated_sediment","India","Indian_sediments",17.6427777777777,78.3866666667,"larsson","illumina","mgp18323"
"mgm4701428","free-living","freshwater","sediment","contaminated_sediment","India","Indian_sediments",17.5713888888888,78.4897222222,"larsson","illumina","mgp18323"
"mgm4701429","free-living","freshwater","sediment","contaminated_sediment","India","Indian_sediments",17.6869444444444,78.4527777778,"larsson","illumina","mgp18323"
"mgm4701430","free-living","freshwater","sediment","contaminated_sediment","India","Indian_sediments",17.7158333333333,78.3991666667,"larsson","illumina","mgp18323"
"mgm4701431","free-living","freshwater","sediment","contaminated_sediment","India","Indian_sediments",17.5713888888888,78.4897222222,"larsson","illumina","mgp18323"
"mgm4682197","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682198","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682199","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682200","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682201","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682202","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682203","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682204","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682205","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682206","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682207","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682208","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682209","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682210","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682211","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682212","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682213","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682214","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682215","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682216","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682217","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682218","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682247","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682248","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682249","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682250","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682251","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682252","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682253","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682254","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682255","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682256","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682257","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682258","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682259","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682260","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682261","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682262","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682263","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682264","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682265","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682266","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682267","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4682268","free-living","freshwater","wastewater","reclaimed_water","USA","Transformation and Fate of Nanomaterials During Wastewater Treatment",37.222,-80.426,"pruden","illumina","mgp16589"
"mgm4753655","host-associated","terrestrial","human_host-associated","human_feces","Canada","Inuit gut microfloras",74.69746,-94.8355,"shapiro","illumina","mgp14701"
"mgm4753656","host-associated","terrestrial","human_host-associated","human_feces","Canada","Inuit gut microfloras",74.69746,-94.8355,"shapiro","illumina","mgp14701"
"mgm4642551","free-living","freshwater","freshwater","freshwater_biofilm","USA","International Geobiology 2015",37.690895,-118.81843,"spear","illumina","mgp14283"
"mgm4642552","free-living","freshwater","freshwater","freshwater_biofilm","USA","International Geobiology 2015",37.690895,-118.81843,"spear","illumina","mgp14283"
"mgm4642553","free-living","freshwater","freshwater","freshwater_biofilm","USA","International Geobiology 2015",37.690895,-118.81843,"spear","illumina","mgp14283"
"mgm4642554","free-living","freshwater","freshwater","freshwater_biofilm","USA","International Geobiology 2015",37.690895,-118.81843,"spear","illumina","mgp14283"
"mgm4642555","free-living","freshwater","freshwater","freshwater_biofilm","USA","International Geobiology 2015",37.690895,-118.81843,"spear","illumina","mgp14283"
"mgm4642556","free-living","freshwater","freshwater","freshwater_biofilm","USA","International Geobiology 2015",37.690895,-118.81843,"spear","illumina","mgp14283"
"mgm4642557","free-living","freshwater","freshwater","freshwater_biofilm","USA","International Geobiology 2015",37.690895,-118.81843,"spear","illumina","mgp14283"
"mgm4642558","free-living","freshwater","freshwater","freshwater_biofilm","USA","International Geobiology 2015",37.690895,-118.81843,"spear","illumina","mgp14283"
"mgm4642559","free-living","freshwater","freshwater","freshwater_biofilm","USA","International Geobiology 2015",37.690895,-118.81843,"spear","illumina","mgp14283"
"mgm4642560","free-living","freshwater","freshwater","freshwater_biofilm","USA","International Geobiology 2015",37.690895,-118.81843,"spear","illumina","mgp14283"
"mgm4642561","free-living","freshwater","freshwater","freshwater_biofilm","USA","International Geobiology 2015",37.690895,-118.81843,"spear","illumina","mgp14283"
"mgm4642563","free-living","freshwater","freshwater","freshwater_biofilm","USA","International Geobiology 2015",37.690895,-118.81843,"spear","illumina","mgp14283"
"mgm4642564","free-living","freshwater","freshwater","freshwater_biofilm","USA","International Geobiology 2015",37.690895,-118.81843,"spear","illumina","mgp14283"
"mgm4642566","free-living","freshwater","freshwater","freshwater_biofilm","USA","International Geobiology 2015",37.690895,-118.81843,"spear","illumina","mgp14283"
"mgm4642567","free-living","freshwater","freshwater","freshwater_biofilm","USA","International Geobiology 2015",37.690895,-118.81843,"spear","illumina","mgp14283"
"mgm4637810","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.851012,-104.701302,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637811","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.85089,-104.7013,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637812","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.851012,-104.701302,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637814","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.851012,-104.701302,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637815","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.851012,-104.701302,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637816","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.81109,-104.72932,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637817","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.810934,-104.729248,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637818","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.810934,-104.729248,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637819","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.810934,-104.729248,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637820","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.810934,-104.729248,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637821","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.81841,-104.70699,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637822","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.81846,-104.70732,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637823","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.818451,-104.707164,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637824","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.818451,-104.707164,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637825","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.818451,-104.707164,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637826","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.818451,-104.707164,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637827","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.81262,-104.69699,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637828","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.81275,-104.696873,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637829","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.81275,-104.696873,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637830","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.81275,-104.696873,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637831","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.81275,-104.696873,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637832","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.81714,-104.74697,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637833","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.817297,-104.747096,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637857","free-living","terrestrial","soil","agricultural_soil","USA","NEON Soil Metagenomes",40.46377,-103.03531,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637858","free-living","terrestrial","soil","agricultural_soil","USA","NEON Soil Metagenomes",40.463935,-103.035332,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637859","free-living","terrestrial","soil","agricultural_soil","USA","NEON Soil Metagenomes",40.46533,-103.0319,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637860","free-living","terrestrial","soil","agricultural_soil","USA","NEON Soil Metagenomes",40.4651,-103.03191,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637861","free-living","terrestrial","soil","agricultural_soil","USA","NEON Soil Metagenomes",40.465241,-103.032116,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637862","free-living","terrestrial","soil","agricultural_soil","USA","NEON Soil Metagenomes",40.465241,-103.032116,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637863","free-living","terrestrial","soil","agricultural_soil","USA","NEON Soil Metagenomes",40.4631,-103.03305,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637864","free-living","terrestrial","soil","agricultural_soil","USA","NEON Soil Metagenomes",40.463,-103.0331,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637865","free-living","terrestrial","soil","agricultural_soil","USA","NEON Soil Metagenomes",40.463088,-103.032899,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637866","free-living","terrestrial","soil","agricultural_soil","USA","NEON Soil Metagenomes",40.463088,-103.032899,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637867","free-living","terrestrial","soil","agricultural_soil","USA","NEON Soil Metagenomes",40.4608,-103.0335,"stanish neon microbial contact","illumina","mgp13948"
"mgm4637868","free-living","terrestrial","soil","agricultural_soil","USA","NEON Soil Metagenomes",40.460659,-103.033324,"stanish neon microbial contact","illumina","mgp13948"
"mgm4664855","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",47.136134,-99.232896,"stanish neon microbial contact","illumina","mgp13948"
"mgm4664858","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.85117,-104.70109,"stanish neon microbial contact","illumina","mgp13948"
"mgm4664866","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.81083,-104.72904,"stanish neon microbial contact","illumina","mgp13948"
"mgm4664872","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",47.118581,-99.239944,"stanish neon microbial contact","illumina","mgp13948"
"mgm4664875","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",47.118581,-99.239944,"stanish neon microbial contact","illumina","mgp13948"
"mgm4664878","free-living","terrestrial","soil","agricultural_soil","USA","NEON Soil Metagenomes",40.460659,-103.033324,"stanish neon microbial contact","illumina","mgp13948"
"mgm4664880","free-living","terrestrial","soil","agricultural_soil","USA","NEON Soil Metagenomes",40.463935,-103.035332,"stanish neon microbial contact","illumina","mgp13948"
"mgm4664883","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",47.128258,-99.257768,"stanish neon microbial contact","illumina","mgp13948"
"mgm4664885","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",47.128258,-99.257768,"stanish neon microbial contact","illumina","mgp13948"
"mgm4664890","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.81289,-104.69705,"stanish neon microbial contact","illumina","mgp13948"
"mgm4664891","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.8108,-104.72906,"stanish neon microbial contact","illumina","mgp13948"
"mgm4664898","free-living","terrestrial","soil","agricultural_soil","USA","NEON Soil Metagenomes",40.474713,-103.0243,"stanish neon microbial contact","illumina","mgp13948"
"mgm4664899","free-living","terrestrial","soil","agricultural_soil","USA","NEON Soil Metagenomes",40.465241,-103.032116,"stanish neon microbial contact","illumina","mgp13948"
"mgm4664901","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",40.85117,-104.70124,"stanish neon microbial contact","illumina","mgp13948"
"mgm4664904","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",47.118581,-99.239944,"stanish neon microbial contact","illumina","mgp13948"
"mgm4664917","free-living","terrestrial","soil","grassland","USA","NEON Soil Metagenomes",47.136134,-99.232896,"stanish neon microbial contact","illumina","mgp13948"
"mgm4664921","free-living","terrestrial","soil","agricultural_soil","USA","NEON Soil Metagenomes",40.463088,-103.032899,"stanish neon microbial contact","illumina","mgp13948"
"mgm4664924","free-living","terrestrial","soil","agricultural_soil","USA","NEON Soil Metagenomes",40.460659,-103.033324,"stanish neon microbial contact","illumina","mgp13948"
"mgm4664927","free-living","terrestrial","soil","agricultural_soil","USA","NEON Soil Metagenomes",40.463935,-103.035332,"stanish neon microbial contact","illumina","mgp13948"
"mgm4664931","free-living","terrestrial","soil","agricultural_soil","USA","NEON Soil Metagenomes",40.465261,-103.0346,"stanish neon microbial contact","illumina","mgp13948"
"mgm4633076","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633077","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633078","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633079","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633080","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633082","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633083","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633084","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633085","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633086","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633087","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
"mgm4633088","free-living","terrestrial","soil","agricultural_soil","USA","DOE_COBS",42.01375,-93.783837,"hofmockel","illumina","mgp13620"
