"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem","Realm.","Biome","Functional.group","file_size_in_bytes","total_reads","GC_content","read_mean_lenght","total_base_pairs","read_size_std","maximum_read_size","minimum_read_size"
"mgm4624619","organ culture","feces","human-gut",NA,"X19-0_S12_L000_R2_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1175782081,6845507,0.459807354071961,126.962798957039,869124729,32.3133341552091,151,50
"mgm4624620","organ culture","feces","human-gut",NA,"X18-0_S37_L000_R2_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1411173335,8165812,0.500428930042894,128.000443189238,1045227555,31.4549521361167,151,50
"mgm4624621","organ culture","feces","human-gut",NA,"X19-1_S13_L000_R2_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1696383694,9821689,0.461301303365274,127.906048847607,1256253433,31.6660947566923,151,50
"mgm4624622","organ culture","feces","human-gut",NA,"X19-1_S13_L000_R1_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1851144998,10504611,0.463728288412276,131.354066799808,1379823375,29.964898671663,151,50
"mgm4624623","organ culture","feces","human-gut",NA,"X18-0_S37_L000_R1_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1549931575,8776609,0.502711067344079,131.723518160602,1156085815,29.6473926072532,151,50
"mgm4624624","organ culture","feces","human-gut",NA,"X30-0_S24_L000_R2_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1038430338,6029631,0.488654579203822,127.415166201713,768266436,31.84033232867,151,50
"mgm4624625","organ culture","feces","human-gut",NA,"X19-0_S12_L000_R1_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1284752612,7349255,0.462577095161594,129.968610151641,955172458,31.0438957869954,151,50
"mgm4624626","organ culture","feces","human-gut",NA,"X22-0_S21_L000_R1_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1536414647,8691727,0.491378477325644,131.890905110112,1146359741,29.6636275562149,151,50
"mgm4624627","organ culture","feces","human-gut",NA,"X27-1_S6_L000_R2_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1397739255,8045844,0.479086534544389,128.891989827295,1037044843,31.0286413389048,151,50
"mgm4624628","organ culture","feces","human-gut",NA,"X09-1_S34_L000_R1_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1617600025,9217846,0.48168971823988,130.62855595548,1204113912,29.9082826964358,151,50
"mgm4624629","organ culture","feces","human-gut",NA,"X14-1_S36_L000_R2_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1235435945,7148731,0.458987459384108,128.005882162862,915079618,32.0302926706416,151,50
"mgm4624630","organ culture","feces","human-gut",NA,"X15-0_S19_L000_R2_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1480740256,8636172,0.458877008111141,126.667292870035,1093920528,31.9489332508978,151,50
"mgm4624631","organ culture","feces","human-gut",NA,"X09-1_S34_L000_R2_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1428911846,8507288,0.478143119682626,123.227462970573,1048331517,33.0527842517674,151,50
"mgm4624632","organ culture","feces","human-gut",NA,"X15-0_S19_L000_R1_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1591846974,9157727,0.461607222021444,128.997595909989,1181324767,30.7433839020341,151,50
"mgm4624633","organ culture","feces","human-gut",NA,"X14-1_S36_L000_R1_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1364745439,7768456,0.461713643294369,130.819141667276,1016262746,30.8056318804106,151,50
"mgm4624634","organ culture","feces","human-gut",NA,"X27-1_S6_L000_R1_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1473291432,8455617,0.480815004823962,129.400211480723,1094158628,30.4733511948085,151,50
"mgm4624635","organ culture","feces","human-gut",NA,"X22-0_S21_L000_R2_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1417159511,8151093,0.489772062038475,129.030536763597,1051739905,31.0732433866905,151,50
"mgm4624636","organ culture","feces","human-gut",NA,"X32-0_S26_L000_R2_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1348671341,7880625,0.470958352012849,126.350495043223,995720870,32.0360760068447,151,50
"mgm4624637","organ culture","feces","human-gut",NA,"X39-0_S7_L000_R1_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1713479772,9718584,0.46716167832223,131.441695621502,1277427160,29.9887604426826,151,50
"mgm4624638","organ culture","feces","human-gut",NA,"X21-2_S40_L000_R1_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1671061419,9490106,0.488504201820847,131.217262378313,1245265729,30.213634098266,151,50
"mgm4624639","organ culture","feces","human-gut",NA,"X26-2_S4_L000_R1_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1434572350,8191010,0.5065594136734,130.289568685669,1067203160,30.8726813790547,151,50
"mgm4624640","organ culture","feces","human-gut",NA,"X15-1_S20_L000_R1_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1569440067,8986329,0.477039151424091,129.803070864643,1166453100,30.8604130140493,151,50
"mgm4624641","organ culture","feces","human-gut",NA,"X01-2_S17_L000_R1_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1491893411,8541709,0.481478351348043,129.814683455032,1108839250,30.3233799580969,151,50
"mgm4624642","organ culture","feces","human-gut",NA,"X15-1_S20_L000_R2_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1432611641,8342119,0.473275388107121,126.933803389762,1058896893,31.9858689898762,151,50
"mgm4624643","organ culture","feces","human-gut",NA,"X26-2_S4_L000_R2_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1298751820,7538428,0.504550841181127,127.478982090165,960991128,32.0121175867589,151,50
"mgm4624644","organ culture","feces","human-gut",NA,"X21-2_S40_L000_R2_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1498706612,8720637,0.485479591488191,127.057520110056,1108022511,32.0508639369493,151,50
"mgm4624645","organ culture","feces","human-gut",NA,"X01-2_S17_L000_R2_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1402050875,8105046,0.479408890429282,128.165996960412,1038791301,31.3108959798628,151,50
"mgm4624646","organ culture","feces","human-gut",NA,"X32-0_S26_L000_R1_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1472908652,8389282,0.47340734919917,130.712195155676,1096581466,29.9041264454615,151,50
"mgm4624647","organ culture","feces","human-gut",NA,"X39-0_S7_L000_R2_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1579422988,9100039,0.465162307212234,128.73761848713,1171517349,31.27889185434,151,50
"mgm4624648","organ culture","feces","human-gut",NA,"X32-1_S15_L000_R1_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1521889986,8601636,0.448368259699214,132.053558881124,1135876646,29.8678096015193,151,50
"mgm4624649","organ culture","feces","human-gut",NA,"X21-0_S39_L000_R2_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1268755717,7315585,0.465379810503497,128.61021312718,940858946,31.4460284840761,151,50
"mgm4624650","organ culture","feces","human-gut",NA,"X39-2_S8_L000_R2_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1329039943,7698334,0.48229109556865,127.826964119769,984054664,31.6965888166366,151,50
"mgm4624651","organ culture","feces","human-gut",NA,"X13-1_S11_L000_R2_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1255989646,7286367,0.443903179761617,127.570955456951,929528800,31.8052396173434,151,50
"mgm4624652","organ culture","feces","human-gut",NA,"X35-2_S30_L000_R2_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1664988709,9530531,0.474545294225697,129.854624574433,1237583525,30.6871237547758,151,50
"mgm4624653","organ culture","feces","human-gut",NA,"X35-2_S30_L000_R1_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1743973939,9943448,0.476114195603836,130.532680514848,1297944921,30.0242927510929,151,50
"mgm4624654","organ culture","feces","human-gut",NA,"X13-1_S11_L000_R1_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1344058510,7706886,0.446310899165975,129.560756445599,998509980,30.6568698744202,151,50
"mgm4624655","organ culture","feces","human-gut",NA,"X39-2_S8_L000_R1_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1463397578,8313083,0.484583722977418,131.168800672386,1090417127,30.2029873849886,151,50
"mgm4624656","organ culture","feces","human-gut",NA,"X32-1_S15_L000_R2_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1409803423,8094867,0.44624806150613,129.327086535208,1046885565,31.2497746611721,151,50
"mgm4624657","organ culture","feces","human-gut",NA,"X21-0_S39_L000_R1_001","Metagenome of human fecal microbiota before and after prebiotic dietary intervention_single_read","metagenome","WGS",NA,"Sweden","55.7047",13191,"coral reef","mgp13068","host-associated","human_feces","terrestrial","human_host-associated","Terrestrial","Intensive land use","Urban and industrial ecosystems",1388332440,7852777,0.468179082105727,131.919926288496,1035937763,29.8188842404419,151,50
"mgm4480739","coral reef","organic material","host-associated",NA,"VIT_Mount_C","Vitoria-Trindade Seamounts Chain","metagenome","WGS",NA,"Brazil","-20.5140",-38.071,"coral reef","mgp16102","host-associated","coral","marine","animal_host-associated","Marine","Marine shelf","Photic coral reefs",8316071,21556,0.457953957620301,304.283308591575,6559131,116.335809040499,541,52
"mgm4480748","coral reef","organic material","host-associated",NA,"DAV_Mount_W1","Vitoria-Trindade Seamounts Chain","metagenome","WGS",NA,"Brazil","-20.57671667",-34.80645,"coral reef","mgp16102","host-associated","coral","marine","animal_host-associated","Marine","Marine shelf","Photic coral reefs",5078545,11937,0.455387820216372,343.273770629136,4097659,124.403989102195,597,58
"mgm4683667","coral reef","water","water",NA,"HOW14_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","0.81467",-176.62386,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",49510450,165451,0.384111916184799,240.400789357574,39774551,56.5237495009818,301,116
"mgm4683668","coral reef","water","water",NA,"NII1303_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","21.85115",-160.18327,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",29291793,88026,0.437389491228147,273.408924635903,24067094,40.7830656159414,301,147
"mgm4683669","coral reef","water","water",NA,"ROS08_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","-14.53789",-168.1533,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",25776709,108326,0.442118118222576,180.110398242343,19510639,62.4948718162001,301,100
"mgm4683670","coral reef","water","water",NA,"Millennium_R1_done","Piggyback-the-Winner","metagenome","WGS",NA,"Kiribati","-9.9138",-150.2038,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",39279539,127372,0.420219235470109,274.002072669032,34900192,0.00911761920061028,274,273
"mgm4683671","coral reef","water","water",NA,"OAH1537_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","21.61967",-158.09921,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",51363716,152646,0.420908601307237,277.073136538134,42294106,38.3482331001343,301,153
"mgm4683673","coral reef","water","water",NA,"PAL04_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","5.87379",-162.11663,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",85296128,284933,0.45283941521704,240.50826334612,68528741,57.6639677943057,301,115
"mgm4683674","coral reef","water","water",NA,"Flint_R1_done","Piggyback-the-Winner","metagenome","WGS",NA,"Kiribati","-11.43",-151.8192,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",5199302,17198,0.543647296292362,273.665542504942,4706500,0.644991691727382,274,271
"mgm4683675","coral reef","water","water",NA,"OFU09_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","-14.15764",-169.67424,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",55334052,183442,0.380706978265758,242.756108197686,44531666,57.2651064503263,301,116
"mgm4683676","coral reef","water","water",NA,"JAR07_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","-0.37609",-160.01392,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",45280334,160641,0.388153809901431,223.307941310126,35872411,63.2187674830067,301,100
"mgm4683679","coral reef","water","water",NA,"SWA16_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","-11.05073",-171.09219,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",49981214,191765,0.3781056813299,202.417349359894,38816563,67.8133215526857,301,100
"mgm4683680","coral reef","water","water",NA,"MAI1488_R1_done","Piggyback-the-Winner","metagenome","WGS",NA,"USA","20.86447",-156.13911,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",36390475,119149,0.423084335684273,274.002148570278,32647082,0.012503423664522,274,273
"mgm4683681","coral reef","water","water",NA,"JAR03_R1","Piggyback-the-Winner","metagenome","WGS",NA,"Antigua and Barbuda","-0.3620",-160.00087,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",27599216,85003,0.386613875353848,265.450231168312,22564066,43.5324865465535,301,148
"mgm4683683","coral reef","water","water",NA,"OAH1540_R1_done","Piggyback-the-Winner","metagenome","WGS",NA,"USA","21.4389",-158,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",26398418,86686,0.447930828084108,273.578259465196,23715405,0.677515128666401,274,271
"mgm4683685","coral reef","water","water",NA,"OFU06_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","-14.17423",-169.68198,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",20590027,66214,0.384364046588441,251.923701936146,16680876,55.4741519203418,301,123
"mgm4683686","coral reef","water","water",NA,"KAU1435_R1_done","Piggyback-the-Winner","metagenome","WGS",NA,"USA","22.0964",-159.5261,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",14519462,47699,0.503036875757361,273.595966372461,13050254,0.679348200770023,274,271
"mgm4683687","coral reef","water","water",NA,"FFSNCRMPI_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","23.6417",-155.8778,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",31801356,128666,0.440108512561289,189.166539723004,24339302,66.7625684516942,301,100
"mgm4683689","coral reef","water","water",NA,"TUT17_R1","Piggyback-the-Winner","metagenome","WGS",NA,"American Samoa","-14.2460",-170.57196,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",37653313,148355,0.405052210682307,195.697859863166,29032756,67.4153253905566,301,100
"mgm4683690","coral reef","water","water",NA,"StaBarbara2011","Piggyback-the-Winner","metagenome","WGS",NA,"Brazil","-17.964778",-38.702778,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",62622005,252432,0.418448848814082,219.355442257717,55372333,28.0820015558297,250,129
"mgm4683691","coral reef","water","water",NA,"MOL1435_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","21.17481",-156.8214,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",73691872,272160,0.394541441791304,212.389300411523,57803872,68.2192891677946,301,100
"mgm4683692","coral reef","water","water",NA,"JAR12_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","-0.38224",-159.98404,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",35778329,106107,0.369922004373162,277.757706843092,29472037,34.8308425687067,301,166
"mgm4683693","coral reef","water","water",NA,"TAU07_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","-14.2273",-169.41833,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",33183733,126469,0.374372529370407,204.13340027991,25816547,65.1164895702795,301,100
"mgm4683694","coral reef","water","water",NA,"LIS52_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","25.93495",-173.8909,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",93541295,341689,0.39943489495518,215.333584048652,73577117,69.0661724434852,301,100
"mgm4683695","coral reef","water","water",NA,"SWA03_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","-11.05763",-171.09139,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",34702523,140206,0.375155426731603,189.503965593484,26569593,66.2412939767141,301,100
"mgm4683696","coral reef","water","water",NA,"SWA01_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","-11.06839",-171.08122,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",5222190,20538,0.371936200132306,196.150306748466,4028535,67.4846739162982,301,100
"mgm4683697","coral reef","water","water",NA,"TAU04_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","-14.2124",-169.44066,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",26222326,109800,0.36660654491765,180.957440801457,19869127,64.0616103884273,301,100
"mgm4683699","coral reef","water","water",NA,"HOW05_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","0.80418",-176.62101,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",88843143,292990,0.418770787232616,244.316870882965,71582400,55.5163791301668,301,120
"mgm4683700","coral reef","water","water",NA,"KAU1263_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","21.91237",-159.65221,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",31265654,111819,0.395336327557172,221.083858735993,24721376,66.5886980017407,301,100
"mgm4683701","coral reef","water","water",NA,"KIN05_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","6.39323",-162.34747,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",24560762,82459,0.439603400097442,239.029590463139,19710141,56.4296927376339,301,115
"mgm4683702","coral reef","water","water",NA,"PAB2011","Piggyback-the-Winner","metagenome","WGS",NA,"Brazil","-17.983644",-38.667725,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",352845518,1510003,0.411723806388673,209.066248212752,315690662,37.8821610529186,250,102
"mgm4683704","coral reef","water","water",NA,"NII1303_R1_done","Piggyback-the-Winner","metagenome","WGS",NA,"USA","21.85115",-160.18327,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",15205652,49934,0.590936261823763,273.681599711619,13666017,0.634421527528719,274,271
"mgm4683705","coral reef","water","water",NA,"KIN07_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","6.40226",-162.38525,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",78039332,285571,0.449776790607487,214.850839195857,61355169,65.0642906941959,301,100
"mgm4683706","coral reef","water","water",NA,"SGomes2012","Piggyback-the-Winner","metagenome","WGS",NA,"Brazil","-17.9139694",-39.1458028,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",61096479,246729,0.444299021241214,223.726481281082,55199811,29.6097432460862,250,130
"mgm4683707","coral reef","water","water",NA,"PHR51_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","27.86658",-175.73349,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",87764478,317671,0.378880955669354,217.80328704855,69189788,69.3053517337427,301,100
"mgm4683708","coral reef","water","water",NA,"TAU11_R1","Piggyback-the-Winner","metagenome","WGS",NA,"USA","-14.21723",-169.5128,"coral reef","mgp16701","free-living","coral_reef_seawater","marine","saline_water","Marine","Marine shelf","Photic coral reefs",17000283,70783,0.373841914381741,182.293756975545,12903299,63.8261939097431,301,100
